amount_zscore,is_recurrent_client,hour,is_outside_iqr,status_completada,status_fallida,status_pendiente
0.07367815103287734,1,15,0,True,False,False
-0.39532720555948136,1,15,0,True,False,False
0.17763056808785274,1,15,0,True,False,False
-0.8648599047875025,0,16,1,True,False,False
0.12634649676967213,1,16,0,True,False,False
-0.4967088272656019,0,17,0,True,False,False
0.32845056188733485,1,17,0,True,False,False
-0.4345483140868816,1,18,0,True,False,False
-0.5790401962584137,1,18,0,True,False,False
0.38975414328310354,0,19,0,True,False,False
-0.5584738334675752,1,19,0,True,False,False
-0.6514179730030953,0,21,0,True,False,False
5.411835816185707,0,1,1,False,False,True
0.11514046576184335,1,2,0,True,False,False
0.34479818359287323,1,8,0,True,False,False
0.15212036808767804,1,8,0,True,False,False
-0.5870821714522673,1,9,0,True,False,False
-0.2998781885045641,1,9,0,True,False,False
-0.3018557233882987,1,9,0,True,False,False
-0.33942888617925354,1,10,0,True,False,False
0.11204232777732602,1,10,0,True,False,False
0.27690281925132304,1,10,0,True,False,False
0.10663706576178518,0,11,0,True,False,False
-0.18669727532549465,0,13,0,True,False,False
0.6335841944475639,1,15,0,True,False,False
0.7106421370837503,1,15,0,True,False,False
0.2067662487082072,0,17,0,True,False,False
0.68862558204484,1,17,0,True,False,False
-0.7756071637016201,0,18,0,True,False,False
-0.06909986757275144,1,18,0,True,False,False
-0.2410794846281926,1,19,0,True,False,False
-1.2020296024642299,0,19,1,True,False,False
-0.1903227559456746,1,20,0,True,False,False
0.4090021494847858,1,12,0,True,False,False
-0.8015787885079995,1,12,0,True,False,False
-0.29038602106263867,0,12,0,True,False,False
-0.3466798474196134,1,13,0,True,False,False
0.027337916924032896,1,14,0,True,False,False
0.1248963045216002,1,14,0,True,False,False
0.3544221866937142,1,17,0,True,False,False
0.18296991227393583,0,17,0,True,False,False
-1.3813920164189464,0,17,1,True,False,False
-0.2940115016828186,1,18,0,True,False,False
-0.4282861202883892,0,19,0,True,False,False
-0.3855054489702668,1,19,0,True,False,False
0.38764477274045345,1,20,0,True,False,False
0.09655163785473937,1,10,0,True,False,False
-0.42795653114110005,1,10,0,True,False,False
0.1748620192506244,1,12,0,True,False,False
0.13603641769997105,1,13,0,True,False,False
-1.2512702210692181,0,14,1,False,False,True
-0.7942619094381819,1,20,0,True,False,False
-0.6474629032356264,0,9,0,True,False,False
-0.4445019063350119,0,15,0,True,False,False
0.4724810192526623,1,21,0,False,False,True
-0.4947972102113253,1,12,0,True,False,False
0.7065552316573658,1,16,0,True,False,False
-0.31550071408606645,1,16,0,True,False,False
0.49706836964042767,1,8,0,True,False,False
0.05911031072270002,1,8,0,True,False,False
-0.09105050478220414,1,9,0,True,False,False
0.5356302998732496,1,9,0,True,False,False
-0.4839207683507856,1,9,0,True,False,False
-0.37225596524924587,1,9,0,True,False,False
-0.3363307481947362,0,10,0,True,False,False
-1.3347221931628128,0,10,1,True,False,False
0.15106568281635302,1,10,0,True,False,False
-0.390119697032314,1,11,0,True,False,False
0.1437488037465354,1,14,0,True,False,False
0.04322411382336645,1,15,0,True,False,False
0.10518687351371324,1,18,0,True,False,False
-0.04299640710745637,1,18,0,True,False,False
-0.4653978582731394,1,19,0,True,False,False
0.16306272777767544,1,19,0,True,False,False
-0.5834566908320873,1,20,0,True,False,False
-0.5986837094368428,1,21,0,True,False,False
-0.08729318850310851,0,2,0,True,False,False
0.5687210502610733,1,5,0,True,False,False
-0.8562246691285286,1,8,1,True,False,False
-0.05136797144859903,1,9,0,True,False,False
-0.5558371202892626,0,9,0,False,False,True
-0.26632601331053607,1,10,0,True,False,False
0.0065078828153631585,0,11,0,True,False,False
0.010397034753374307,0,13,0,True,False,False
0.032743178939573736,1,13,0,True,False,False
-0.6096919869562979,1,13,0,True,False,False
0.05825337893974844,1,14,0,True,False,False
0.4659551541363385,0,14,0,True,False,False
-0.4837230148624122,0,14,0,True,False,False
-0.012080945091740822,1,15,0,True,False,False
0.06669086111034886,1,18,0,True,False,False
-0.22848917920174983,1,19,0,True,False,False
0.12166633087816717,0,19,0,True,False,False
-0.35946790633442965,1,0,0,True,False,False
4.317204340209221,0,0,1,True,False,False
-0.4597289249397672,0,2,0,True,False,False
-1.4052542706826756,0,6,1,True,False,False
-1.008824444323372,1,8,1,True,False,False
-0.002456941990899866,1,9,0,True,False,False
-0.2659305063337892,1,11,0,True,False,False
0.28395602700330924,1,12,0,True,False,False
-0.3375831869544347,1,14,0,True,False,False
0.2778256688637327,1,15,0,True,False,False
-0.5758102226149807,1,17,0,True,False,False
-0.10805730478232049,0,19,0,True,False,False
-0.05070879315402091,1,19,0,True,False,False
-0.06646315439443877,1,20,0,True,False,False
-0.37311289703219747,1,23,0,False,True,False
0.07183245180805849,0,6,0,True,False,False
-0.011092177649873736,0,8,0,True,False,False
-0.055388959045525876,1,8,0,True,False,False
-0.10812322261177842,0,9,0,True,False,False
-0.5452902675760121,1,10,0,True,False,False
-0.07806469237901446,1,12,0,True,False,False
-0.43678952028844736,1,13,0,True,False,False
-0.5671749869560069,1,14,0,True,False,False
0.516184540183194,1,14,0,True,False,False
-0.04332599625474552,1,15,0,True,False,False
0.019098188241805935,1,16,0,True,False,False
0.6308156456103354,1,16,0,True,False,False
-0.30323999780691285,1,17,0,True,False,False
-0.09935615129388886,1,19,0,True,False,False
-0.30462427222552685,0,21,0,True,False,False
0.038478030102403735,1,21,0,True,False,False
-0.2641507249384281,1,7,0,True,False,False
-0.10739812648774237,1,8,0,True,False,False
-0.25980014819421227,1,9,0,True,False,False
0.6941626797192965,1,10,0,True,False,False
-0.083601790053471,1,11,0,True,False,False
-0.1087164830768986,1,12,0,True,False,False
0.17558711537466046,0,15,0,True,False,False
0.2981942781661976,0,9,0,True,False,False
-0.2830032241633635,1,9,0,True,False,False
-0.49005112649036253,0,11,0,True,False,False
-0.25544957144999647,1,13,0,True,False,False
0.21006214018109798,1,18,0,True,False,False
-0.07674633578985804,0,19,0,True,False,False
-0.24628699315535998,0,19,0,True,False,False
0.09826550142064253,1,21,0,True,False,False
-0.306008546644141,1,10,0,True,False,False
-0.5935421187391331,0,10,0,True,False,False
-0.18010549237971307,1,10,0,True,False,False
-0.48774400245933885,0,13,0,True,False,False
0.5372123277802372,1,14,0,True,False,False
0.4264703742911068,1,15,0,True,False,False
-0.1727226954804377,1,15,0,True,False,False
-0.25221959780656344,1,17,0,True,False,False
-0.3418678458691927,0,18,0,True,False,False
0.1620080425063504,1,19,0,True,False,False
-0.2409476489692769,1,19,0,True,False,False
-0.3348146381172065,1,19,0,True,False,False
0.4262067029732758,0,19,0,True,False,False
-0.0095101497428861,0,20,0,True,False,False
-0.40758792183863496,1,20,0,True,False,False
-0.3301344722257015,0,21,0,True,False,False
0.10927377894009785,1,3,0,True,False,False
0.21882921149898757,0,4,0,True,False,False
0.17176388126610706,1,8,0,True,False,False
0.22931014638278027,1,9,0,True,False,False
-0.1627691032323076,1,9,0,True,False,False
-0.7227410644764518,1,9,0,True,False,False
0.0583192967692062,1,10,0,True,False,False
-0.032054047417458986,1,10,0,True,False,False
-0.10199286447220153,1,11,0,True,False,False
-0.20139695129458748,1,11,0,True,False,False
0.033006850257405136,1,12,0,True,False,False
-0.4969065807539753,1,13,0,True,False,False
0.33247154948426166,1,16,0,True,False,False
0.10162731072299125,1,16,0,True,False,False
-0.37871591253611175,1,17,0,True,False,False
-0.15281551098417748,0,17,0,True,False,False
-0.3123366582720914,1,18,0,True,False,False
-0.046753723386552,1,19,0,True,False,False
-0.47139638075380064,1,20,0,True,False,False
-0.09217110788298692,1,20,0,True,False,False
-1.2121809482007333,0,21,1,False,False,True
-0.6346748443208101,1,21,0,True,False,False
-0.33784685827226607,0,21,0,True,False,False
0.07558976808715394,1,0,0,True,False,False
0.15363647816520773,1,3,0,True,False,False
-0.44997308618001053,1,9,0,True,False,False
0.1399255696379822,0,10,0,True,False,False
-0.10832097610015189,1,10,0,True,False,False
-0.18261036989911006,1,11,0,True,False,False
-0.08828195594497577,1,11,0,True,False,False
0.11454720529672299,1,12,0,True,False,False
-0.20409958230235792,1,12,0,True,False,False
-0.46361807687777834,1,12,0,True,False,False
0.01461577583867442,1,12,0,True,False,False
0.20373402855314762,1,13,0,True,False,False
-1.4241067699076109,0,14,1,False,True,False
0.07473283630420237,1,15,0,True,False,False
-0.09144601175895105,0,16,0,True,False,False
-0.3026467373417925,0,16,0,True,False,False
0.16484250917303653,1,17,0,True,False,False
0.4842143928961533,1,18,0,True,False,False
-0.466254790056091,0,18,0,True,False,False
-0.1923662086588669,1,19,0,True,False,False
6.946205132475284,0,19,1,True,False,False
-0.11774722571261939,1,20,0,True,False,False
0.1747301835917089,1,20,0,True,False,False
-0.039370926487276615,1,21,0,True,False,False
-0.09678535594503414,1,22,0,True,False,False
-0.13534728617785627,1,10,0,True,False,False
-0.17970998540296618,1,11,0,True,False,False
0.3281209727400461,0,11,0,False,False,True
-0.05314775284396012,1,12,0,True,False,False
0.31520107816631393,1,12,0,True,False,False
-0.1443121109841191,1,12,0,True,False,False
-0.1085846474179831,1,14,0,True,False,False
0.03452296033493483,1,15,0,True,False,False
0.15324097118846083,1,15,0,True,False,False
0.21882921149898757,1,17,0,True,False,False
0.0626698735134222,1,19,0,True,False,False
-0.33698992648931453,1,19,0,True,False,False
-0.03778889858028898,1,19,0,True,False,False
0.34486410142233104,1,19,0,True,False,False
-0.0621784954796809,1,19,0,True,False,False
-0.3214992365667277,1,20,0,True,False,False
-0.001468174549032593,1,20,0,True,False,False
-0.01082850633204234,0,10,0,True,False,False
-1.2292536660303077,0,11,1,True,False,False
-0.6408711202898448,1,11,0,True,False,False
-1.4361038148689333,1,13,1,True,False,False
-0.523471466025475,1,14,0,True,False,False
-0.44179927532724134,1,15,0,True,False,False
-0.38273690013303857,1,17,0,True,False,False
-0.29328640555878255,1,18,0,True,False,False
0.09318982855239083,0,19,0,False,False,True
-0.10252020710786394,1,20,0,True,False,False
-0.35676527532665925,1,21,0,True,False,False
-0.4416674396683258,1,21,0,True,False,False
-0.5715255637002227,0,9,0,True,False,False
0.2569956347550628,1,11,0,True,False,False
-0.5423239652504103,1,12,0,True,False,False
-0.3270363342411842,1,13,0,True,False,False
-0.14628964586785367,1,15,0,True,False,False
3.5734534704366854,1,18,1,True,False,False
-0.009444231913428344,1,19,0,True,False,False
0.339129250259501,1,20,0,True,False,False
-1.3143535838603477,0,4,1,True,False,False
-0.02216637299878663,1,8,0,True,False,False
0.0682728890173365,1,10,0,True,False,False
-0.2515604195119853,1,13,0,True,False,False
-0.4412719326915789,0,15,0,True,False,False
0.06042866731185644,1,16,0,True,False,False
-0.19612352493796234,1,18,0,True,False,False
0.12806036033557527,1,19,0,True,False,False
-0.04088703656480631,1,20,0,True,False,False
-0.2946706799773967,0,8,0,True,False,False
1.6325688998807608,0,10,1,True,False,False
-0.47053944897084904,0,10,0,True,False,False
-0.5724484133126322,1,11,0,False,True,False
-0.033240568347699714,1,12,0,True,False,False
0.3134872146004108,1,12,0,True,False,False
-0.40297367377658794,1,13,0,True,False,False
-0.5806881419948591,0,15,0,True,False,False
-0.26012973734150124,1,16,0,True,False,False
-0.45551018385446707,1,17,0,True,False,False
0.1965489851422457,1,18,0,True,False,False
-0.056641397805224356,1,20,0,True,False,False
-0.48215735871782517,1,0,0,True,False,False
-0.1252979345015812,0,5,0,True,False,False
0.37633119108210394,1,7,0,True,False,False
-0.42412285744078965,1,11,0,True,False,False
0.1390228394965531,1,12,0,True,False,False
0.35385601149663387,1,13,0,True,False,False
0.09502213580105541,1,15,0,True,False,False
0.6899285325281941,1,16,0,True,False,False
-0.6528843097473587,1,17,0,True,False,False
-0.49619115629936283,0,18,0,True,False,False
-0.4740325285390402,1,18,0,True,False,False
0.06990902433935646,1,18,0,True,False,False
-0.1726751909986521,0,19,0,True,False,False
1.6015977889528972,0,21,1,True,False,False
-0.43140354941918135,1,11,0,True,False,False
-0.050908255591926764,1,12,0,True,False,False
-0.6587932771501114,1,12,0,True,False,False
-0.40112009148007366,1,15,0,True,False,False
-0.2001096825114325,1,16,0,True,False,False
0.3644077390015494,1,16,0,True,False,False
-0.2068627881145786,1,17,0,True,False,False
-0.1380655247825291,1,18,0,True,False,False
-0.6524622406471621,1,18,0,True,False,False
-0.17858415840140485,1,20,0,True,False,False
-0.30815937216176764,1,21,0,True,False,False
-0.698573289843643,1,1,0,True,False,False
-0.38666422479833945,0,8,0,True,False,False
-0.07813171255460871,1,9,0,True,False,False
-0.1677158790713418,1,11,0,True,False,False
-0.3703090471657202,1,18,0,True,False,False
-0.2792476387982991,1,21,0,True,False,False
-0.40460216155669576,0,8,0,True,False,False
0.12878766381678505,0,9,0,True,False,False
-0.199054509760941,1,10,0,True,False,False
-0.5107525402561462,1,15,0,True,False,False
-0.48205184144277596,1,16,0,True,False,False
-0.3523711104073639,1,17,0,True,False,False
0.8597058280822852,0,18,0,True,False,False
-0.2500193536096829,1,19,0,True,False,False
-0.19114071413225434,1,19,0,True,False,False
-0.7591402057218584,1,19,0,True,False,False
0.4574739755949045,1,2,0,True,False,False
0.44111879796228554,1,2,0,True,False,False
-0.05428480839349967,0,8,0,True,False,False
-0.26890694584348196,1,8,0,True,False,False
-0.6161642980302526,1,9,0,True,False,False
-1.5215025179520065,0,11,1,False,False,True
-0.3501552476313316,1,12,0,True,False,False
-0.5080090911048682,1,13,0,True,False,False
1.4883777528251538,1,14,1,True,False,False
-0.03297031883357015,1,14,0,True,False,False
0.30563461679916987,1,15,0,True,False,False
0.019682801415958538,1,17,0,True,False,False
0.38224015848485665,1,19,0,True,False,False
0.20644837825296364,1,19,0,False,True,False
0.6048816088385747,1,20,0,True,False,False
-0.40724009343292467,1,21,0,True,False,False
-0.7791884879811978,1,21,0,True,False,False
-0.2130883073424785,1,21,0,True,False,False
-0.33211179359792603,1,5,0,True,False,False
-0.27281108502030077,0,6,0,True,False,False
0.0037496928835358562,1,8,0,True,False,False
-0.6710332810558134,1,8,0,True,False,False
-0.6006532585980268,1,9,0,True,False,False
1.576695712041297,0,10,1,True,False,False
1.2105507676207277,1,10,1,True,False,False
-0.21994693022067366,1,12,0,True,False,False
-0.08657309455854127,1,15,0,True,False,False
0.6512036925851541,1,15,0,False,False,True
-0.392467674926043,0,16,0,True,False,False
0.4346822441842869,1,16,0,True,False,False
0.877960316665789,1,17,0,True,False,False
0.28727461094061674,1,18,0,True,False,False
0.3548056669720763,1,19,0,True,False,False
-0.42391182289069135,1,19,0,True,False,False
-0.2579331492383696,1,21,0,True,False,False
-0.5836649773151127,1,8,0,True,False,False
-0.24210555798099626,1,8,0,True,False,False
0.12646628376570365,0,9,0,False,False,True
0.968705173208063,1,10,0,True,False,False
0.37780843293279226,1,10,0,True,False,False
-1.031796844448876,1,11,1,True,False,False
-0.34677869482975865,0,11,0,True,False,False
-0.5511656565999727,0,13,0,True,False,False
-0.05154135924222142,0,15,0,True,False,False
-0.07391102155264243,1,15,0,True,False,False
-0.2354579696528995,0,16,0,True,False,False
0.30384082312333405,0,17,0,True,False,False
0.030762115296119687,1,17,0,True,False,False
-0.1323675919298748,1,19,0,True,False,False
-0.18618140220494403,1,8,0,True,False,False
-0.19272347325799172,1,10,0,True,False,False
-0.8942023177847773,1,10,1,True,False,False
-0.4920759825724457,1,11,0,True,False,False
0.3727436037304326,1,11,0,True,False,False
-0.12044413984931997,0,13,0,True,False,False
-0.4120938880851859,1,14,0,True,False,False
-0.5100139193308022,1,15,0,True,False,False
0.05228763940614732,1,15,0,True,False,False
-0.5348104789673537,1,15,0,True,False,False
-0.1641282917196705,1,16,0,True,False,False
-0.6220732654330052,1,16,0,True,False,False
-0.10208413399076711,0,16,0,True,False,False
0.32346703628247714,1,19,0,True,False,False
-0.09955171938958729,0,19,0,True,False,False
0.6958374999309468,1,20,0,True,False,False
-0.03349790520881604,1,20,0,True,False,False
0.24295735541997152,0,21,0,True,False,False
-0.03951238988661784,1,8,0,True,False,False
4.709714642800822,1,10,1,True,False,False
-0.45155734895357,1,11,0,True,False,False
-0.4306649284938372,1,11,0,True,False,False
0.6455057597324995,1,13,0,True,False,False
1.7813992256366584,1,15,1,True,False,False
0.2594180503276398,1,16,0,True,False,False
-0.5522208293504645,1,17,0,True,False,False
0.12952628474212938,1,18,0,True,False,False
-0.2219517584466076,1,20,0,True,False,False
0.21341251840620787,1,12,0,True,False,False
-0.8711995518240614,1,17,1,True,False,False
-0.018197900326688318,0,20,0,True,False,False
0.2673318459563265,1,9,0,True,False,False
-0.2957083337059674,1,10,0,True,False,False
0.9050782563534222,0,10,0,True,False,False
0.3565994606479118,0,10,0,True,False,False
-0.3215600660930105,1,10,0,True,False,False
0.09565523945135038,1,11,0,True,False,False
0.21763320940817416,0,11,0,True,False,False
-0.3460400739044145,1,13,0,True,False,False
0.08109385549456696,1,13,0,True,False,False
-0.13310621285521881,1,16,0,True,False,False
-0.1080986186685689,1,16,0,True,False,False
-0.5254194414879788,0,18,0,True,False,False
0.19441940889735976,1,19,0,True,False,False
-0.8617029970696375,0,19,0,True,False,False
-0.40270285060581107,1,21,0,True,False,False
-0.8479857513132473,0,21,0,False,False,True
0.14144973682268389,1,2,0,True,False,False
-1.580170122879337,0,7,1,True,False,False
-0.387086293898536,1,8,0,True,False,False
0.7289699242963817,0,9,0,True,False,False
0.8720513492630363,1,9,0,True,False,False
-0.236513142403391,1,9,0,True,False,False
-1.0007747655844244,1,9,1,True,False,False
0.1471476696753382,0,11,0,True,False,False
-0.1714089836980622,1,11,0,True,False,False
-0.1398593184583646,1,11,0,True,False,False
0.3417215248659809,1,13,0,True,False,False
0.10462420783052853,1,14,0,True,False,False
0.0737076462411259,1,14,0,True,False,False
0.16350284730795742,0,14,0,True,False,False
-0.016298589375803748,1,14,0,True,False,False
0.5821953947030062,0,15,0,True,False,False
-0.44913045162743936,1,17,0,True,False,False
-0.6407498231167059,0,19,0,True,False,False
0.09977041317826729,1,19,0,True,False,False
0.027385562494546784,1,19,0,True,False,False
-0.23165934775113006,1,19,0,True,False,False
-0.34319110747808734,0,20,0,True,False,False
-1.4434197344156319,0,22,1,True,False,False
0.06832626521361906,1,3,0,True,False,False
1.7564971487250576,1,10,1,True,False,False
-0.416947682737447,1,14,0,True,False,False
0.15854353538064714,0,16,0,True,False,False
-0.13996483573341398,1,17,0,True,False,False
-0.22722762219906537,1,17,0,True,False,False
0.011452453962124399,1,18,0,True,False,False
-0.16370622261947396,1,19,0,True,False,False
-0.2201579647707721,1,20,0,True,False,False
0.020843491441499093,1,21,0,True,False,False
2.6832553754817905,0,22,1,False,False,True
-0.043838598163633176,1,9,0,True,False,False
-0.8106326359458461,1,9,0,True,False,False
-0.25339590641125614,1,11,0,True,False,False
-0.5936891184447824,1,11,0,True,False,False
-0.33348351817356503,0,15,0,True,False,False
-0.07865929892985461,1,16,0,True,False,False
-0.6253443009595291,1,19,0,True,False,False
0.0632614360112597,1,8,0,True,False,False
0.43331051960864797,1,9,0,True,False,False
0.15147387795235354,1,11,0,True,False,False
-0.09216551013614652,1,12,0,True,False,False
-0.07887033347995273,0,13,0,True,False,False
0.1276269737912445,0,13,0,True,False,False
-0.6047684323249437,1,14,0,True,False,False
-0.4615814900832398,1,14,0,True,False,False
1.3494115015854158,1,17,1,True,False,False
-0.5053711592286394,1,18,0,False,False,True
0.1705725047362507,1,20,0,True,False,False
0.11422627986000164,1,20,0,True,False,False
-0.2203689993208702,1,8,0,True,False,False
-0.17003725912242323,1,8,0,True,False,False
-0.5060042628789342,1,10,0,True,False,False
0.03519384084818439,0,18,0,True,False,False
-0.4964021908494611,1,11,0,True,False,False
0.19304768432172079,1,11,0,True,False,False
-0.6729325920066983,1,17,0,True,False,False
0.37833601930803784,0,17,0,True,False,False
0.20908631012919252,0,17,0,True,False,False
0.024958665168416314,1,18,0,True,False,False
-0.2412614197806032,1,21,0,True,False,False
0.43879741791120414,0,21,0,True,False,False
-0.39848215960384475,1,10,0,True,False,False
0.039836600950347203,1,10,0,True,False,False
0.05671936495821202,0,10,0,True,False,False
-0.2391510742796199,0,12,0,True,False,False
-0.4592601100321584,1,14,0,True,False,False
-0.8511512695647219,0,15,0,True,False,False
0.9290306777895804,0,16,0,True,False,False
0.3842449867107906,1,16,0,True,False,False
-0.18069450390238784,1,16,0,True,False,False
0.011663488512222518,1,17,0,False,False,True
-0.34804490213034844,1,18,0,True,False,False
0.7641071768877503,1,18,0,True,False,False
-0.29359798820498423,1,19,0,True,False,False
-0.45292907352920914,1,19,0,True,False,False
-0.44607045065101397,0,20,0,True,False,False
0.5388277946578034,0,21,0,True,False,False
0.22385872863607437,1,21,0,True,False,False
-0.37832836006945614,1,4,0,True,False,False
-0.09322068288663801,1,8,0,True,False,False
-0.4892270161461186,1,9,0,True,False,False
-0.0635703285978253,1,9,0,True,False,False
0.1237228346144257,1,9,0,True,False,False
-0.3077373030615711,1,9,0,True,False,False
0.2013835490506043,0,9,0,True,False,False
-0.7172498475273436,0,9,0,True,False,False
0.31977393165575674,1,10,0,True,False,False
0.22850148873823717,1,11,0,True,False,False
-0.10398344494165199,1,11,0,True,False,False
0.4016553370939013,1,11,0,True,False,False
-0.5033663310027053,1,13,0,True,False,False
-0.7280126095823575,1,13,0,True,False,False
-0.35469249045844536,1,13,0,True,False,False
0.029390390720480712,0,15,0,True,False,False
-0.458310454556716,1,15,0,True,False,False
1.2302824980549192,1,16,1,True,False,False
0.016833834989631234,1,17,0,True,False,False
-0.39383939950168195,1,19,0,True,False,False
-0.3607069751362471,1,21,0,True,False,False
-0.15283794328941094,1,21,0,True,False,False
0.07096419708984796,0,23,0,True,False,False
-0.03719100983553643,1,8,0,True,False,False
-0.03940687261156878,1,9,0,False,False,True
-0.5004118473013291,1,9,0,True,False,False
1.4640032622887988,1,9,1,True,False,False
-0.5759622162365244,0,9,0,True,False,False
-0.09891861573929232,1,10,0,True,False,False
0.1994842380997194,1,11,0,True,False,False
0.23536011161643233,0,11,0,True,False,False
-0.23429727962735897,1,12,0,True,False,False
-0.638850512165821,1,15,0,True,False,False
-0.47688149496536736,0,16,0,True,False,False
-0.06969033055067644,1,17,0,True,False,False
-0.15674208246622973,1,18,0,True,False,False
-0.11706758704774706,1,18,0,True,False,False
-0.4804690823170387,1,18,0,True,False,False
-0.2945476436804267,1,19,0,True,False,False
-1.0424540892288408,1,21,1,True,False,False
-1.544083214812526,0,3,1,True,False,False
-0.22543382852322985,1,8,0,True,False,False
-0.25751108013817303,1,11,0,True,False,False
-0.4827904623681201,1,11,0,True,False,False
1.0309603654870645,1,12,0,True,False,False
-0.3749518072678832,1,13,0,True,False,False
-0.05934963759585902,1,13,0,True,False,False
-0.15283794328941094,1,15,0,True,False,False
-0.5870415301166857,0,16,0,True,False,False
0.560986422418126,0,17,0,True,False,False
-0.5908401520184553,1,17,0,True,False,False
-0.5017835718769681,1,19,0,True,False,False
0.15516698257907394,1,20,0,True,False,False
-0.17468001922458604,1,21,0,True,False,False
-0.18502071217940316,0,9,0,True,False,False
0.7413154454771328,1,9,0,True,False,False
-0.24527107623247105,0,9,0,True,False,False
0.3358125574632282,1,11,0,True,False,False
-0.6429656858927381,0,11,0,True,False,False
0.13195318206825984,1,12,0,True,False,False
0.006282107484715684,1,12,0,True,False,False
0.05429246763208125,1,12,0,True,False,False
-0.17183105279825875,0,12,0,True,False,False
-0.022629625878753015,1,12,0,True,False,False
-1.1623217136846813,0,13,1,True,False,False
0.09164558299948251,1,14,0,True,False,False
0.5786078073513352,1,15,0,True,False,False
-0.09891861573929232,0,17,0,True,False,False
0.3985953361174759,1,17,0,True,False,False
0.2214318313099436,1,18,0,True,False,False
-0.21372141099277345,1,19,0,True,False,False
0.5758643582000569,0,20,0,True,False,False
-1.5742611554765844,1,22,1,True,False,False
-0.19282899053304078,1,23,0,True,False,False
2.6923298611360176,1,3,1,True,False,False
-0.44680907157635796,1,8,0,True,False,False
-0.2735497059456448,1,13,0,True,False,False
0.06473867786194774,0,14,0,True,False,False
-0.11400758607132164,0,14,0,True,False,False
-0.011233760173444091,1,20,0,True,False,False
-1.179626546792743,0,8,1,True,False,False
-0.5563360030773815,1,11,0,False,True,False
-0.5428297918710896,1,14,0,True,False,False
-0.2586717701637139,1,14,0,True,False,False
-0.22933796770004866,1,19,0,True,False,False
-0.23556348692794887,1,8,0,True,False,False
-0.04162273538760083,1,9,0,True,False,False
-1.418412140228982,1,11,1,True,False,False
-0.44353803604983427,1,12,0,True,False,False
0.04099729097588776,0,18,0,True,False,False
-0.7699029677768722,1,20,0,True,False,False
-1.2064279346552285,1,21,1,True,False,False
1.3985825517583226,1,21,1,True,False,False
1.953286866691733,1,21,1,True,False,False
0.11918559178731195,1,8,0,True,False,False
-0.2907490217786571,1,8,0,True,False,False
-0.0018427226940693968,0,8,0,True,False,False
-0.505160124678541,1,8,0,True,False,False
-0.2558228037373866,1,9,0,True,False,False
0.1513683606773045,0,9,0,True,False,False
0.18460630231778852,1,10,0,True,False,False
-0.802296771216963,1,11,0,True,False,False
-0.012183415648886527,0,12,0,True,False,False
0.3456256640427997,0,13,0,True,False,False
-0.545889792847515,1,17,0,True,False,False
-0.201903476187268,1,19,0,True,False,False
-0.7645215867493652,0,20,0,True,False,False
0.5868381548051693,1,20,0,True,False,False
-0.2884276417275757,0,20,0,True,False,False
-0.17256967372360305,1,6,0,True,False,False
0.1430324959484213,1,10,0,True,False,False
-0.04521032273927215,1,12,0,True,False,False
-0.5259470278632246,0,12,0,True,False,False
0.1664573310093338,1,12,0,True,False,False
0.582617463803203,0,13,0,True,False,False
0.2997256493964171,0,13,0,True,False,False
0.06790419611342252,1,13,0,True,False,False
0.20813665465375009,1,13,0,True,False,False
-0.10113447851532469,1,14,0,True,False,False
0.18281250864195273,0,14,0,False,True,False
-0.5205656468357177,1,14,0,True,False,False
0.5763919445753029,1,18,0,True,False,False
-0.7625167585234313,1,20,0,True,False,False
-0.49819598452529673,1,20,0,True,False,False
-0.007646172821772769,1,2,0,True,False,False
-0.243793834381783,1,8,0,True,False,False
-0.4565166608808803,1,8,0,True,False,False
0.10557386330597096,1,9,0,True,False,False
0.13849525312130753,0,10,0,True,False,False
-0.3677766325645406,1,11,0,True,False,False
-0.006485482796232215,1,13,0,True,False,False
-0.047953771890550397,0,13,0,True,False,False
-0.0862565427333938,1,18,0,True,False,False
-0.32282627339360026,1,19,0,True,False,False
0.8157051243867876,1,19,0,True,False,False
-0.3152290295900611,1,21,0,True,False,False
-0.22575038034837733,0,6,0,False,True,False
-0.46780700931114,1,12,0,True,False,False
0.025169699718514432,0,12,0,True,False,False
0.020315905066253196,1,12,0,True,False,False
-0.3248311016195344,1,18,0,True,False,False
0.022637285117334604,1,18,0,True,False,False
-0.11590689702220651,1,19,0,True,False,False
0.584622292029137,1,19,0,True,False,False
-0.35912421601050987,1,19,0,True,False,False
0.39437464511550957,0,22,0,True,False,False
0.006493142034814103,1,9,0,True,False,False
0.21467872570679777,1,11,0,True,False,False
-0.5149732312581126,1,15,0,True,False,False
0.6694581811686579,0,18,0,True,False,False
-0.0263227305054734,1,19,0,True,False,False
-0.02822204145635827,1,20,0,True,False,False
-0.020624797652819087,1,20,0,True,False,False
0.23873666441800526,1,6,0,True,False,False
0.08119937276961603,1,8,0,True,False,False
-0.05702825754477761,1,10,0,True,False,False
-0.30636557848593216,0,15,0,True,False,False
-0.12107724349961492,0,0,0,True,False,False
-0.514656679432965,1,8,0,True,False,False
-0.5259470278632246,1,9,0,True,False,False
-0.40460216155669576,0,9,0,True,False,False
-0.5517987602502678,1,9,0,True,False,False
-0.31554558141520855,1,10,0,True,False,False
-0.20285313166271043,1,11,0,True,False,False
0.1338524930191447,0,11,0,True,False,False
0.2612118440034753,0,12,0,True,False,False
-0.3282076544211073,1,14,0,True,False,False
